out_source X,out_source Y
0,0.6
1e-09,0.6282479871906455
2e-09,0.6563381015278638
3e-09,0.6841135049796403
4e-09,0.7114194214179242
5e-09,0.7381041482864389
6e-09,0.7640236822798815
7e-09,0.7890317667879763
8e-09,0.8129917237531189
9.000000000000001e-09,0.8357736933630587
1e-08,0.857255460008129
1.1e-08,0.8782293961591379
1.2e-08,0.8976846452105894
1.3e-08,0.9155262849584711
1.4e-08,0.9316697204334693
1.500000000000001e-08,0.9460411755111117
1.6e-08,0.926148814974918
1.7e-08,0.9043709458735915
1.8e-08,0.8806683930374858
1.9e-08,0.8550139504689551
2e-08,0.8273924563690392
2.1e-08,0.8455321226324584
2.2e-08,0.8617104168229568
2.3e-08,0.8759479032962562
2.4e-08,0.8882766401550101
2.5e-08,0.8987398373420973
2.599999999999999e-08,0.8847680392789253
2.699999999999999e-08,0.8690488325072635
2.799999999999999e-08,0.8516560895086176
2.899999999999999e-08,0.8326727468340392
2.999999999999999e-08,0.8121901263101449
3.099999999999999e-08,0.8022478657920881
3.2e-08,0.791011158884049
3.3e-08,0.7785919236106389
3.4e-08,0.7651072932891946
3.5e-08,0.7506787433018369
3.6e-08,0.7821002851314115
3.700000000000001e-08,0.8128303067388387
3.800000000000001e-08,0.8429979226808278
3.900000000000001e-08,0.8727329849300826
4.000000000000001e-08,0.9021651895607904
4.100000000000002e-08,0.8640879126864289
4.200000000000002e-08,0.825963221836268
4.300000000000002e-08,0.7879151902026472
4.400000000000002e-08,0.7500643988486959
4.500000000000003e-08,0.7125271931099415
4.600000000000003e-08,0.6272299525432797
4.700000000000003e-08,0.5424635485570283
4.800000000000003e-08,0.4583276555117843
4.900000000000004e-08,0.3749152576802046
5.000000000000004e-08,0.2923121860480782
5.100000000000004e-08,0.3228369420955132
5.200000000000004e-08,0.3543197076389898
5.300000000000004e-08,0.3868227482042729
5.400000000000005e-08,0.4204000047759378
5.500000000000005e-08,0.4550969771494302
5.600000000000005e-08,0.4579408275350372
5.700000000000005e-08,0.4619699551934414
5.800000000000006e-08,0.4672045369377665
5.900000000000006e-08,0.4736565348942481
6.000000000000006e-08,0.481329917013212
6.100000000000006e-08,0.4504024259395196
6.200000000000005e-08,0.4206814500130137
6.300000000000005e-08,0.3921488772061387
6.400000000000004e-08,0.3647800424168328
6.500000000000004e-08,0.3385442056585125
6.600000000000004e-08,0.3422404231607056
6.700000000000003e-08,0.3469920269481168
6.800000000000003e-08,0.3527532649593091
6.900000000000002e-08,0.3594745380050848
7.000000000000002e-08,0.367103006470076
7.100000000000001e-08,0.3461728074465799
7.200000000000001e-08,0.3260368637138201
7.300000000000001e-08,0.3066363037136888
7.4e-08,0.2879114615697707
7.5e-08,0.2698024640426019
7.599999999999999e-08,0.2992267846829252
7.699999999999999e-08,0.3291488189768219
7.799999999999998e-08,0.3595113577393702
7.899999999999998e-08,0.3902590721932805
7.999999999999998e-08,0.4213389477143223
8.099999999999997e-08,0.4162671414904584
8.199999999999997e-08,0.4114299255444055
8.299999999999996e-08,0.4067833832658823
8.399999999999996e-08,0.4022871865243953
8.499999999999995e-08,0.3979047871689068
8.599999999999995e-08,0.4188585853979977
8.699999999999995e-08,0.4398649214828662
8.799999999999994e-08,0.4608991969778584
8.899999999999994e-08,0.4819408199816463
8.999999999999993e-08,0.5029731286516075
9.099999999999993e-08,0.5121994358061273
9.199999999999992e-08,0.5213943381340592
9.299999999999992e-08,0.530552010102405
9.399999999999992e-08,0.5396697683340501
9.499999999999991e-08,0.5487477687379484
9.599999999999991e-08,0.5513820560523752
9.69999999999999e-08,0.5539840330184542
9.79999999999999e-08,0.5565602280364147
9.899999999999989e-08,0.5591184919770757
9.999999999999989e-08,0.5616675663609029
1.009999999999999e-07,0.5833524700363094
1.019999999999999e-07,0.605046563268552
1.029999999999999e-07,0.6267585875780937
1.039999999999999e-07,0.6484963938357542
1.049999999999999e-07,0.6702665104417617
1.059999999999999e-07,0.6360163547672639
1.069999999999999e-07,0.6018059569205021
1.079999999999999e-07,0.567635472810442
1.089999999999999e-07,0.5335022190599675
1.099999999999998e-07,0.49940037013608
1.109999999999998e-07,0.6006651364202593
1.119999999999998e-07,0.7019392170382928
1.129999999999998e-07,0.8032059501475304
1.139999999999998e-07,0.9044447438466446
1.149999999999998e-07,1.005630999689983
1.159999999999998e-07,0.9755361032617309
1.169999999999998e-07,0.9453274094474515
1.179999999999998e-07,0.9149683700961357
1.189999999999998e-07,0.8844186570772905
1.199999999999998e-07,0.8536343537806326
1.209999999999998e-07,0.8625825215945103
1.219999999999998e-07,0.8711985283412662
1.229999999999998e-07,0.8794293593966601
1.239999999999998e-07,0.8872196859834023
1.249999999999998e-07,0.8945122989165719
1.259999999999998e-07,0.8767547522555253
1.269999999999998e-07,0.8583813609777227
1.279999999999998e-07,0.8393322518437071
1.289999999999998e-07,0.8195477589770631
1.299999999999998e-07,0.7989690108196829
1.309999999999998e-07,0.8323158649383342
1.319999999999998e-07,0.8647555236377863
1.329999999999997e-07,0.8962351473026553
1.339999999999997e-07,0.9267051367437424
1.349999999999997e-07,0.9561197398996116
1.359999999999997e-07,0.9281763412938402
1.369999999999997e-07,0.8990999446570662
1.379999999999997e-07,0.8688598100027227
1.389999999999997e-07,0.8374312722287485
1.399999999999997e-07,0.8047962193075893
1.409999999999997e-07,0.7907091395248251
1.419999999999997e-07,0.7754006755795845
1.429999999999997e-07,0.7588747954221874
1.439999999999997e-07,0.7411434611788693
1.449999999999997e-07,0.7222268496627525
1.459999999999997e-07,0.7447436615969482
1.469999999999997e-07,0.7661407577293285
1.479999999999997e-07,0.7864636378553269
1.489999999999997e-07,0.8057662429595189
1.499999999999997e-07,0.8241108385676679
1.509999999999997e-07,0.7741807346039993
1.519999999999997e-07,0.7234413044408528
1.529999999999997e-07,0.6719783790640426
1.539999999999997e-07,0.6198849427462253
1.549999999999997e-07,0.5672606698479989
1.559999999999996e-07,0.5346241553519789
1.569999999999996e-07,0.5016740552407708
1.579999999999996e-07,0.4685267148498928
1.589999999999996e-07,0.4353027152424753
1.599999999999996e-07,0.402126129610857
1.609999999999996e-07,0.3730808549923567
1.619999999999996e-07,0.3443384379924033
1.629999999999996e-07,0.3160285746851847
1.639999999999996e-07,0.288281117043404
1.649999999999996e-07,0.2612251796237703
1.659999999999996e-07,0.2545287125645762
1.669999999999996e-07,0.2487761651713053
1.679999999999996e-07,0.2440890128260686
1.689999999999996e-07,0.2405843888462024
1.699999999999996e-07,0.2383742112563183
1.709999999999996e-07,0.2135758303007769
1.719999999999996e-07,0.190276727194539
1.729999999999996e-07,0.1685682237642336
1.739999999999996e-07,0.1485332565609121
1.749999999999996e-07,0.1302456980660807
1.759999999999996e-07,0.1450478036334874
1.769999999999996e-07,0.1617154488725773
1.779999999999996e-07,0.1802918437262131
1.789999999999996e-07,0.2008090462970477
1.799999999999995e-07,0.2232876209408028
1.809999999999995e-07,0.1868234040153256
1.819999999999995e-07,0.1523262386211996
1.829999999999995e-07,0.1197809629594985
1.839999999999995e-07,0.08916037103257657
1.849999999999995e-07,0.06042528767078777
1.859999999999995e-07,0.1178901488666973
1.869999999999995e-07,0.177126990460012
1.879999999999995e-07,0.2380620363262108
1.889999999999995e-07,0.3006106914959785
1.899999999999995e-07,0.3646780337653041
1.909999999999995e-07,0.3895122403122465
1.919999999999995e-07,0.4156466498240334
1.929999999999995e-07,0.4429590466910225
1.939999999999995e-07,0.4713195711009648
1.949999999999995e-07,0.5005915449962547
1.959999999999995e-07,0.5676525365740045
1.969999999999995e-07,0.6353347177215465
1.979999999999995e-07,0.7034863858825825
1.989999999999995e-07,0.7719527649290594
1.999999999999995e-07,0.8405770168289641
2.009999999999995e-07,0.8118113471167953
2.019999999999995e-07,0.7828878045511356
2.029999999999994e-07,0.7536495511000332
2.039999999999994e-07,0.7239418106354384
2.049999999999994e-07,0.6936128806010754
2.059999999999994e-07,0.7205141151388025
2.069999999999994e-07,0.7465039001912231
2.079999999999994e-07,0.7714455577006903
2.089999999999994e-07,0.7952092278549557
2.099999999999994e-07,0.8176726950443516
2.109999999999994e-07,0.8521488820383752
2.119999999999994e-07,0.8851063819328516
2.129999999999994e-07,0.9164502725237584
2.139999999999994e-07,0.9460959588417812
2.149999999999994e-07,0.9739696647624488
2.159999999999994e-07,0.9782350856609214
2.169999999999994e-07,0.9806149979942442
2.179999999999994e-07,0.9810702265927886
2.189999999999994e-07,0.9795735654589077
2.199999999999994e-07,0.9761098527936419
2.209999999999994e-07,0.9601421223800469
2.219999999999994e-07,0.9422130198935235
2.229999999999994e-07,0.9223431096898013
2.239999999999994e-07,0.9005644498715329
2.249999999999994e-07,0.8769202503815985
2.259999999999994e-07,0.8445523335187243
2.269999999999993e-07,0.8104370079473551
2.279999999999993e-07,0.7746481461490012
2.289999999999993e-07,0.737268684674715
2.299999999999993e-07,0.6983899453511131
2.309999999999993e-07,0.712024770368911
2.319999999999993e-07,0.7243651489967717
2.329999999999993e-07,0.7355229992592606
2.339999999999993e-07,0.7456154544737156
2.349999999999993e-07,0.754763990022257
2.359999999999993e-07,0.7168557101366484
2.369999999999993e-07,0.6782559100288539
2.379999999999993e-07,0.6390937042556214
2.389999999999993e-07,0.599498944789653
2.399999999999993e-07,0.5596013277051387
2.409999999999994e-07,0.5861181198740743
2.419999999999994e-07,0.612587498067263
2.429999999999994e-07,0.6391335354769916
2.439999999999994e-07,0.6658768131663898
2.449999999999995e-07,0.6929336764709842
2.459999999999995e-07,0.6491676078647151
2.469999999999995e-07,0.6059323758388047
2.479999999999995e-07,0.5633276547539018
2.489999999999995e-07,0.5214464288826631
2.499999999999996e-07,0.4803745292108749
2.509999999999996e-07,0.4837198216194787
2.519999999999996e-07,0.4880231235241519
2.529999999999996e-07,0.4933467004506318
2.539999999999997e-07,0.4997444933834932
2.549999999999997e-07,0.5072620021181847
2.559999999999997e-07,0.4610334716527033
2.569999999999997e-07,0.4159902184599929
2.579999999999997e-07,0.3721524193532042
2.589999999999998e-07,0.3295320364585712
2.599999999999998e-07,0.2881330377264223
2.609999999999998e-07,0.2900679553791439
2.619999999999998e-07,0.2932093881790674
2.629999999999999e-07,0.2975392240986209
2.639999999999999e-07,0.3030327980357442
2.649999999999999e-07,0.3096593700038516
2.659999999999999e-07,0.3202107250576912
2.669999999999999e-07,0.3318174663967488
2.68e-07,0.3444338419595882
2.69e-07,0.358010252557011
2.7e-07,0.372493858573649
2.71e-07,0.3831886422301032
2.720000000000001e-07,0.3946776811772928
2.730000000000001e-07,0.406902103857111
2.740000000000001e-07,0.419802244393142
2.750000000000001e-07,0.4333182295459228
2.760000000000001e-07,0.4396547624062888
2.770000000000002e-07,0.4464890089202269
2.780000000000002e-07,0.4537637599028165
2.790000000000002e-07,0.4614236865767686
2.800000000000002e-07,0.4694157743178519
2.810000000000003e-07,0.4437941309359357
2.820000000000003e-07,0.4184070778318333
2.830000000000003e-07,0.3932106983952612
2.840000000000003e-07,0.3681646644957248
2.850000000000003e-07,0.3432324279821922
2.860000000000004e-07,0.3480747755556411
2.870000000000004e-07,0.3529696609848659
2.880000000000004e-07,0.3578924858242148
2.890000000000004e-07,0.3628226581723591
2.900000000000005e-07,0.3677435161866787
2.910000000000005e-07,0.3902833083613228
2.920000000000005e-07,0.4127916957093777
2.930000000000005e-07,0.4352628526978464
2.940000000000005e-07,0.4576940959496146
2.950000000000006e-07,0.4800855813736306
2.960000000000006e-07,0.5023694433374469
2.970000000000006e-07,0.5246209949529101
2.980000000000006e-07,0.5468467646202559
2.990000000000007e-07,0.5690546032103015
3.000000000000007e-07,0.5912532522435089
3.010000000000007e-07,0.6166408477706012
3.020000000000007e-07,0.6420376328545206
3.030000000000007e-07,0.6674523490157389
3.040000000000008e-07,0.6928928471250771
3.050000000000008e-07,0.718365655582751
3.060000000000008e-07,0.7298017888581795
3.070000000000008e-07,0.7412776799613525
3.080000000000009e-07,0.7527934848012279
3.090000000000009e-07,0.7643465200006876
3.100000000000009e-07,0.7759309600267337
3.110000000000009e-07,0.8015202441871613
3.120000000000009e-07,0.8271188426814053
3.13000000000001e-07,0.8527100936668527
3.14000000000001e-07,0.8782734052421772
3.15000000000001e-07,0.9037841789617128
3.16000000000001e-07,0.898216931485481
3.170000000000011e-07,0.8925358866232622
3.180000000000011e-07,0.8867044962240076
3.190000000000011e-07,0.8806824321572227
3.200000000000011e-07,0.8744257778126394
3.210000000000011e-07,0.8550179250148986
3.220000000000012e-07,0.8352779111500516
3.230000000000012e-07,0.8151527215938419
3.240000000000012e-07,0.794587027568981
3.250000000000012e-07,0.7735236198905753
3.260000000000013e-07,0.7797695372087776
3.270000000000013e-07,0.7853996099102311
3.280000000000013e-07,0.7903539647554715
3.290000000000013e-07,0.7945729358680826
3.300000000000013e-07,0.7979976516899575
3.310000000000014e-07,0.8381548762352257
3.320000000000014e-07,0.8774049053612371
3.330000000000014e-07,0.9156948994526639
3.340000000000014e-07,0.9529752593203104
3.350000000000015e-07,0.9892002329026923
3.360000000000015e-07,0.9836345198713712
3.370000000000015e-07,0.9769358088090682
3.380000000000015e-07,0.9690733597291963
3.390000000000015e-07,0.9600225075296933
3.400000000000016e-07,0.9497651401830098
3.410000000000016e-07,0.8942598760520921
3.420000000000016e-07,0.8375332277587537
3.430000000000016e-07,0.7795891632532583
3.440000000000017e-07,0.7204396446618428
3.450000000000017e-07,0.6601048487976956
3.460000000000017e-07,0.6848229907592933
3.470000000000017e-07,0.708421416919004
3.480000000000017e-07,0.7309456270723339
3.490000000000018e-07,0.7524495622038564
3.500000000000018e-07,0.7729954878392764
3.510000000000018e-07,0.7558086991938462
3.520000000000018e-07,0.7378125843489637
3.530000000000019e-07,0.7190929742904159
3.540000000000019e-07,0.6997428532908616
3.550000000000019e-07,0.6798618957108952
3.560000000000019e-07,0.583952410468669
3.570000000000019e-07,0.4877293396113656
3.58000000000002e-07,0.391309028474394
3.59000000000002e-07,0.2948120581208816
3.60000000000002e-07,0.1983625017432986
3.61000000000002e-07,0.2420041324679641
3.620000000000021e-07,0.2859486208110597
3.630000000000021e-07,0.3303256628468909
3.640000000000021e-07,0.3752651105481604
3.650000000000021e-07,0.4208960784714542
3.660000000000021e-07,0.3798087143466353
3.670000000000022e-07,0.3396652698877689
3.680000000000022e-07,0.3005872204769374
3.690000000000022e-07,0.262691699431477
3.700000000000022e-07,0.2260906247760401
3.710000000000023e-07,0.2447006483173962
3.720000000000023e-07,0.2648099497080049
3.730000000000023e-07,0.286509850774546
3.740000000000023e-07,0.3098832880680721
3.750000000000023e-07,0.3350041340700201
