Point,Corner,mc_iteration,Pass/Fail,Vo
4.612e3,LOCAL,4.612e3,,1.649
4.613e3,LOCAL,4.613e3,,1.649
4.614e3,LOCAL,4.614e3,,1.658
4.615e3,LOCAL,4.615e3,,1.656
4.616e3,LOCAL,4.616e3,,1.649
4.617e3,LOCAL,4.617e3,,1.646
4.618e3,LOCAL,4.618e3,,1.648
4.619e3,LOCAL,4.619e3,,1.649
4.62e3,LOCAL,4.62e3,,1.649
4.621e3,LOCAL,4.621e3,,1.652
4.622e3,LOCAL,4.622e3,,1.653
4.623e3,LOCAL,4.623e3,,1.649
4.624e3,LOCAL,4.624e3,,1.646
4.625e3,LOCAL,4.625e3,,1.651
4.626e3,LOCAL,4.626e3,,1.653
4.627e3,LOCAL,4.627e3,,1.647
4.628e3,LOCAL,4.628e3,,1.648
4.629e3,LOCAL,4.629e3,,1.651
4.63e3,LOCAL,4.63e3,,1.648
4.631e3,LOCAL,4.631e3,,1.647
4.632e3,LOCAL,4.632e3,,1.65
4.633e3,LOCAL,4.633e3,,1.646
4.634e3,LOCAL,4.634e3,,1.649
4.635e3,LOCAL,4.635e3,,1.653
4.636e3,LOCAL,4.636e3,,1.647
4.637e3,LOCAL,4.637e3,,1.654
4.638e3,LOCAL,4.638e3,,1.653
4.639e3,LOCAL,4.639e3,,1.65
4.64e3,LOCAL,4.64e3,,1.649
4.641e3,LOCAL,4.641e3,,1.654
4.642e3,LOCAL,4.642e3,,1.652
4.643e3,LOCAL,4.643e3,,1.647
4.644e3,LOCAL,4.644e3,,1.647
4.645e3,LOCAL,4.645e3,,1.65
4.646e3,LOCAL,4.646e3,,1.646
4.647e3,LOCAL,4.647e3,,1.651
4.648e3,LOCAL,4.648e3,,1.651
4.649e3,LOCAL,4.649e3,,1.649
4.65e3,LOCAL,4.65e3,,1.647
4.651e3,LOCAL,4.651e3,,1.655
4.652e3,LOCAL,4.652e3,,1.649
4.653e3,LOCAL,4.653e3,,1.647
4.654e3,LOCAL,4.654e3,,1.652
4.655e3,LOCAL,4.655e3,,1.65
4.656e3,LOCAL,4.656e3,,1.651
4.657e3,LOCAL,4.657e3,,1.65
4.658e3,LOCAL,4.658e3,,1.648
4.659e3,LOCAL,4.659e3,,1.651
4.66e3,LOCAL,4.66e3,,1.648
4.661e3,LOCAL,4.661e3,,1.647
4.662e3,LOCAL,4.662e3,,1.647
4.663e3,LOCAL,4.663e3,,1.65
4.664e3,LOCAL,4.664e3,,1.649
4.665e3,LOCAL,4.665e3,,1.651
4.666e3,LOCAL,4.666e3,,1.653
4.667e3,LOCAL,4.667e3,,1.652
4.668e3,LOCAL,4.668e3,,1.648
4.669e3,LOCAL,4.669e3,,1.65
4.67e3,LOCAL,4.67e3,,1.653
4.671e3,LOCAL,4.671e3,,1.646
4.672e3,LOCAL,4.672e3,,1.645
4.673e3,LOCAL,4.673e3,,1.646
4.674e3,LOCAL,4.674e3,,1.647
4.675e3,LOCAL,4.675e3,,1.654
4.676e3,LOCAL,4.676e3,,1.652
4.677e3,LOCAL,4.677e3,,1.647
4.678e3,LOCAL,4.678e3,,1.655
4.679e3,LOCAL,4.679e3,,1.651
4.68e3,LOCAL,4.68e3,,1.646
4.681e3,LOCAL,4.681e3,,1.646
4.682e3,LOCAL,4.682e3,,1.652
4.683e3,LOCAL,4.683e3,,1.652
4.684e3,LOCAL,4.684e3,,1.65
4.685e3,LOCAL,4.685e3,,1.651
4.686e3,LOCAL,4.686e3,,1.65
4.687e3,LOCAL,4.687e3,,1.655
4.688e3,LOCAL,4.688e3,,1.65
4.689e3,LOCAL,4.689e3,,1.651
4.69e3,LOCAL,4.69e3,,1.649
4.691e3,LOCAL,4.691e3,,1.649
4.692e3,LOCAL,4.692e3,,1.652
4.693e3,LOCAL,4.693e3,,1.646
4.694e3,LOCAL,4.694e3,,1.643
4.695e3,LOCAL,4.695e3,,1.649
4.696e3,LOCAL,4.696e3,,1.651
4.697e3,LOCAL,4.697e3,,1.653
4.698e3,LOCAL,4.698e3,,1.652
4.699e3,LOCAL,4.699e3,,1.653
4.7e3,LOCAL,4.7e3,,1.646
4.701e3,LOCAL,4.701e3,,1.651
4.702e3,LOCAL,4.702e3,,1.653
4.703e3,LOCAL,4.703e3,,1.652
4.704e3,LOCAL,4.704e3,,1.657
4.705e3,LOCAL,4.705e3,,1.65
4.706e3,LOCAL,4.706e3,,1.648
4.707e3,LOCAL,4.707e3,,1.646
4.708e3,LOCAL,4.708e3,,1.652
4.709e3,LOCAL,4.709e3,,1.645
4.71e3,LOCAL,4.71e3,,1.651
4.711e3,LOCAL,4.711e3,,1.65
4.712e3,LOCAL,4.712e3,,1.644
4.713e3,LOCAL,4.713e3,,1.648
4.714e3,LOCAL,4.714e3,,1.646
4.715e3,LOCAL,4.715e3,,1.649
4.716e3,LOCAL,4.716e3,,1.649
4.717e3,LOCAL,4.717e3,,1.654
4.718e3,LOCAL,4.718e3,,1.653
4.719e3,LOCAL,4.719e3,,1.648
4.72e3,LOCAL,4.72e3,,1.652
4.721e3,LOCAL,4.721e3,,1.652
4.722e3,LOCAL,4.722e3,,1.648
4.723e3,LOCAL,4.723e3,,1.654
4.724e3,LOCAL,4.724e3,,1.65
4.725e3,LOCAL,4.725e3,,1.653
4.726e3,LOCAL,4.726e3,,1.65
4.727e3,LOCAL,4.727e3,,1.651
4.728e3,LOCAL,4.728e3,,1.649
4.729e3,LOCAL,4.729e3,,1.65
4.73e3,LOCAL,4.73e3,,1.645
4.731e3,LOCAL,4.731e3,,1.65
4.732e3,LOCAL,4.732e3,,1.652
4.733e3,LOCAL,4.733e3,,1.651
4.734e3,LOCAL,4.734e3,,1.652
4.735e3,LOCAL,4.735e3,,1.654
4.736e3,LOCAL,4.736e3,,1.647
4.737e3,LOCAL,4.737e3,,1.647
4.738e3,LOCAL,4.738e3,,1.649
4.739e3,LOCAL,4.739e3,,1.647
4.74e3,LOCAL,4.74e3,,1.649
4.741e3,LOCAL,4.741e3,,1.649
4.742e3,LOCAL,4.742e3,,1.648
4.743e3,LOCAL,4.743e3,,1.649
4.744e3,LOCAL,4.744e3,,1.643
4.745e3,LOCAL,4.745e3,,1.65
4.746e3,LOCAL,4.746e3,,1.65
4.747e3,LOCAL,4.747e3,,1.65
4.748e3,LOCAL,4.748e3,,1.652
4.749e3,LOCAL,4.749e3,,1.649
4.75e3,LOCAL,4.75e3,,1.656
4.751e3,LOCAL,4.751e3,,1.652
4.752e3,LOCAL,4.752e3,,1.653
4.753e3,LOCAL,4.753e3,,1.653
4.754e3,LOCAL,4.754e3,,1.652
4.755e3,LOCAL,4.755e3,,1.645
4.756e3,LOCAL,4.756e3,,1.647
4.757e3,LOCAL,4.757e3,,1.653
4.758e3,LOCAL,4.758e3,,1.653
4.759e3,LOCAL,4.759e3,,1.653
4.76e3,LOCAL,4.76e3,,1.652
4.761e3,LOCAL,4.761e3,,1.65
4.762e3,LOCAL,4.762e3,,1.647
4.763e3,LOCAL,4.763e3,,1.649
4.764e3,LOCAL,4.764e3,,1.647
4.765e3,LOCAL,4.765e3,,1.646
4.766e3,LOCAL,4.766e3,,1.654
4.767e3,LOCAL,4.767e3,,1.655
4.768e3,LOCAL,4.768e3,,1.649
4.769e3,LOCAL,4.769e3,,1.655
4.77e3,LOCAL,4.77e3,,1.651
4.771e3,LOCAL,4.771e3,,1.651
4.772e3,LOCAL,4.772e3,,1.651
4.773e3,LOCAL,4.773e3,,1.652
4.774e3,LOCAL,4.774e3,,1.652
4.775e3,LOCAL,4.775e3,,1.646
4.776e3,LOCAL,4.776e3,,1.652
4.777e3,LOCAL,4.777e3,,1.656
4.778e3,LOCAL,4.778e3,,1.648
4.779e3,LOCAL,4.779e3,,1.651
4.78e3,LOCAL,4.78e3,,1.655
4.781e3,LOCAL,4.781e3,,1.648
4.782e3,LOCAL,4.782e3,,1.648
4.783e3,LOCAL,4.783e3,,1.651
4.784e3,LOCAL,4.784e3,,1.649
4.785e3,LOCAL,4.785e3,,1.652
4.786e3,LOCAL,4.786e3,,1.651
4.787e3,LOCAL,4.787e3,,1.651
4.788e3,LOCAL,4.788e3,,1.653
4.789e3,LOCAL,4.789e3,,1.654
4.79e3,LOCAL,4.79e3,,1.654
4.791e3,LOCAL,4.791e3,,1.649
4.792e3,LOCAL,4.792e3,,1.651
4.793e3,LOCAL,4.793e3,,1.647
4.794e3,LOCAL,4.794e3,,1.647
4.795e3,LOCAL,4.795e3,,1.654
4.796e3,LOCAL,4.796e3,,1.647
4.797e3,LOCAL,4.797e3,,1.646
4.798e3,LOCAL,4.798e3,,1.646
4.799e3,LOCAL,4.799e3,,1.647
4.8e3,LOCAL,4.8e3,,1.648
4.801e3,LOCAL,4.801e3,,1.647
4.802e3,LOCAL,4.802e3,,1.647
4.803e3,LOCAL,4.803e3,,1.647
4.804e3,LOCAL,4.804e3,,1.652
4.805e3,LOCAL,4.805e3,,1.651
4.806e3,LOCAL,4.806e3,,1.655
4.807e3,LOCAL,4.807e3,,1.648
4.808e3,LOCAL,4.808e3,,1.65
4.809e3,LOCAL,4.809e3,,1.651
4.81e3,LOCAL,4.81e3,,1.643
4.811e3,LOCAL,4.811e3,,1.643
4.812e3,LOCAL,4.812e3,,1.648
4.813e3,LOCAL,4.813e3,,1.653
4.814e3,LOCAL,4.814e3,,1.645
4.815e3,LOCAL,4.815e3,,1.652
4.816e3,LOCAL,4.816e3,,1.653
4.817e3,LOCAL,4.817e3,,1.647
4.818e3,LOCAL,4.818e3,,1.649
4.819e3,LOCAL,4.819e3,,1.65
4.82e3,LOCAL,4.82e3,,1.647
4.821e3,LOCAL,4.821e3,,1.646
4.822e3,LOCAL,4.822e3,,1.657
4.823e3,LOCAL,4.823e3,,1.651
4.824e3,LOCAL,4.824e3,,1.649
4.825e3,LOCAL,4.825e3,,1.648
4.826e3,LOCAL,4.826e3,,1.647
4.827e3,LOCAL,4.827e3,,1.646
4.828e3,LOCAL,4.828e3,,1.648
4.829e3,LOCAL,4.829e3,,1.65
4.83e3,LOCAL,4.83e3,,1.654
4.831e3,LOCAL,4.831e3,,1.649
4.832e3,LOCAL,4.832e3,,1.649
4.833e3,LOCAL,4.833e3,,1.65
4.834e3,LOCAL,4.834e3,,1.649
4.835e3,LOCAL,4.835e3,,1.651
4.836e3,LOCAL,4.836e3,,1.649
4.837e3,LOCAL,4.837e3,,1.651
4.838e3,LOCAL,4.838e3,,1.646
4.839e3,LOCAL,4.839e3,,1.65
4.84e3,LOCAL,4.84e3,,1.654
4.841e3,LOCAL,4.841e3,,1.653
4.842e3,LOCAL,4.842e3,,1.651
4.843e3,LOCAL,4.843e3,,1.651
4.844e3,LOCAL,4.844e3,,1.648
4.845e3,LOCAL,4.845e3,,1.648
4.846e3,LOCAL,4.846e3,,1.648
4.847e3,LOCAL,4.847e3,,1.648
4.848e3,LOCAL,4.848e3,,1.648
4.849e3,LOCAL,4.849e3,,1.652
4.85e3,LOCAL,4.85e3,,1.649
4.851e3,LOCAL,4.851e3,,1.648
4.852e3,LOCAL,4.852e3,,1.648
4.853e3,LOCAL,4.853e3,,1.646
4.854e3,LOCAL,4.854e3,,1.647
4.855e3,LOCAL,4.855e3,,1.648
4.856e3,LOCAL,4.856e3,,1.651
4.857e3,LOCAL,4.857e3,,1.65
4.858e3,LOCAL,4.858e3,,1.647
4.859e3,LOCAL,4.859e3,,1.651
4.86e3,LOCAL,4.86e3,,1.65
4.861e3,LOCAL,4.861e3,,1.65
4.862e3,LOCAL,4.862e3,,1.651
4.863e3,LOCAL,4.863e3,,1.652
4.864e3,LOCAL,4.864e3,,1.652
4.865e3,LOCAL,4.865e3,,1.65
4.866e3,LOCAL,4.866e3,,1.645
4.867e3,LOCAL,4.867e3,,1.652
4.868e3,LOCAL,4.868e3,,1.646
4.869e3,LOCAL,4.869e3,,1.653
4.87e3,LOCAL,4.87e3,,1.652
4.871e3,LOCAL,4.871e3,,1.653
4.872e3,LOCAL,4.872e3,,1.655
4.873e3,LOCAL,4.873e3,,1.647
4.874e3,LOCAL,4.874e3,,1.651
4.875e3,LOCAL,4.875e3,,1.654
4.876e3,LOCAL,4.876e3,,1.649
4.877e3,LOCAL,4.877e3,,1.65
4.878e3,LOCAL,4.878e3,,1.646
4.879e3,LOCAL,4.879e3,,1.651
4.88e3,LOCAL,4.88e3,,1.643
4.881e3,LOCAL,4.881e3,,1.653
4.882e3,LOCAL,4.882e3,,1.65
4.883e3,LOCAL,4.883e3,,1.646
4.884e3,LOCAL,4.884e3,,1.649
4.885e3,LOCAL,4.885e3,,1.652
4.886e3,LOCAL,4.886e3,,1.651
4.887e3,LOCAL,4.887e3,,1.645
4.888e3,LOCAL,4.888e3,,1.652
4.889e3,LOCAL,4.889e3,,1.645
4.89e3,LOCAL,4.89e3,,1.647
4.891e3,LOCAL,4.891e3,,1.652
4.892e3,LOCAL,4.892e3,,1.651
4.893e3,LOCAL,4.893e3,,1.645
4.894e3,LOCAL,4.894e3,,1.65
4.895e3,LOCAL,4.895e3,,1.649
4.896e3,LOCAL,4.896e3,,1.65
4.897e3,LOCAL,4.897e3,,1.648
4.898e3,LOCAL,4.898e3,,1.651
4.899e3,LOCAL,4.899e3,,1.655
4.9e3,LOCAL,4.9e3,,1.651
4.901e3,LOCAL,4.901e3,,1.645
4.902e3,LOCAL,4.902e3,,1.644
4.903e3,LOCAL,4.903e3,,1.654
4.904e3,LOCAL,4.904e3,,1.65
4.905e3,LOCAL,4.905e3,,1.65
4.906e3,LOCAL,4.906e3,,1.65
4.907e3,LOCAL,4.907e3,,1.649
4.908e3,LOCAL,4.908e3,,1.645
4.909e3,LOCAL,4.909e3,,1.65
4.91e3,LOCAL,4.91e3,,1.652
4.911e3,LOCAL,4.911e3,,1.649
4.912e3,LOCAL,4.912e3,,1.65
4.913e3,LOCAL,4.913e3,,1.645
4.914e3,LOCAL,4.914e3,,1.651
4.915e3,LOCAL,4.915e3,,1.652
4.916e3,LOCAL,4.916e3,,1.645
4.917e3,LOCAL,4.917e3,,1.653
4.918e3,LOCAL,4.918e3,,1.649
4.919e3,LOCAL,4.919e3,,1.648
4.92e3,LOCAL,4.92e3,,1.647
4.921e3,LOCAL,4.921e3,,1.647
4.922e3,LOCAL,4.922e3,,1.647
4.923e3,LOCAL,4.923e3,,1.65
4.924e3,LOCAL,4.924e3,,1.647
4.925e3,LOCAL,4.925e3,,1.649
4.926e3,LOCAL,4.926e3,,1.65
4.927e3,LOCAL,4.927e3,,1.656
4.928e3,LOCAL,4.928e3,,1.652
4.929e3,LOCAL,4.929e3,,1.649
4.93e3,LOCAL,4.93e3,,1.648
4.931e3,LOCAL,4.931e3,,1.649
4.932e3,LOCAL,4.932e3,,1.648
4.933e3,LOCAL,4.933e3,,1.648
4.934e3,LOCAL,4.934e3,,1.649
4.935e3,LOCAL,4.935e3,,1.649
4.936e3,LOCAL,4.936e3,,1.65
4.937e3,LOCAL,4.937e3,,1.644
4.938e3,LOCAL,4.938e3,,1.65
4.939e3,LOCAL,4.939e3,,1.649
4.94e3,LOCAL,4.94e3,,1.645
4.941e3,LOCAL,4.941e3,,1.651
4.942e3,LOCAL,4.942e3,,1.651
4.943e3,LOCAL,4.943e3,,1.647
4.944e3,LOCAL,4.944e3,,1.652
4.945e3,LOCAL,4.945e3,,1.649
4.946e3,LOCAL,4.946e3,,1.654
4.947e3,LOCAL,4.947e3,,1.649
4.948e3,LOCAL,4.948e3,,1.648
4.949e3,LOCAL,4.949e3,,1.65
4.95e3,LOCAL,4.95e3,,1.65
4.951e3,LOCAL,4.951e3,,1.646
4.952e3,LOCAL,4.952e3,,1.649
4.953e3,LOCAL,4.953e3,,1.65
4.954e3,LOCAL,4.954e3,,1.653
4.955e3,LOCAL,4.955e3,,1.649
4.956e3,LOCAL,4.956e3,,1.65
4.957e3,LOCAL,4.957e3,,1.649
4.958e3,LOCAL,4.958e3,,1.65
4.959e3,LOCAL,4.959e3,,1.649
4.96e3,LOCAL,4.96e3,,1.654
4.961e3,LOCAL,4.961e3,,1.652
4.962e3,LOCAL,4.962e3,,1.649
4.963e3,LOCAL,4.963e3,,1.651
4.964e3,LOCAL,4.964e3,,1.643
4.965e3,LOCAL,4.965e3,,1.651
4.966e3,LOCAL,4.966e3,,1.651
4.967e3,LOCAL,4.967e3,,1.647
4.968e3,LOCAL,4.968e3,,1.656
4.969e3,LOCAL,4.969e3,,1.647
4.97e3,LOCAL,4.97e3,,1.654
4.971e3,LOCAL,4.971e3,,1.653
4.972e3,LOCAL,4.972e3,,1.648
4.973e3,LOCAL,4.973e3,,1.65
4.974e3,LOCAL,4.974e3,,1.653
4.975e3,LOCAL,4.975e3,,1.651
4.976e3,LOCAL,4.976e3,,1.649
4.977e3,LOCAL,4.977e3,,1.648
4.978e3,LOCAL,4.978e3,,1.651
4.979e3,LOCAL,4.979e3,,1.652
4.98e3,LOCAL,4.98e3,,1.647
4.981e3,LOCAL,4.981e3,,1.648
4.982e3,LOCAL,4.982e3,,1.648
4.983e3,LOCAL,4.983e3,,1.65
4.984e3,LOCAL,4.984e3,,1.648
4.985e3,LOCAL,4.985e3,,1.652
4.986e3,LOCAL,4.986e3,,1.656
4.987e3,LOCAL,4.987e3,,1.649
4.988e3,LOCAL,4.988e3,,1.647
4.989e3,LOCAL,4.989e3,,1.653
4.99e3,LOCAL,4.99e3,,1.649
4.991e3,LOCAL,4.991e3,,1.646
4.992e3,LOCAL,4.992e3,,1.65
4.993e3,LOCAL,4.993e3,,1.646
4.994e3,LOCAL,4.994e3,,1.648
4.995e3,LOCAL,4.995e3,,1.648
4.996e3,LOCAL,4.996e3,,1.651
4.997e3,LOCAL,4.997e3,,1.653
4.998e3,LOCAL,4.998e3,,1.646
4.999e3,LOCAL,4.999e3,,1.644
5e3,LOCAL,5e3,,1.649
5.001e3,LOCAL,5.001e3,,1.648
5.002e3,LOCAL,5.002e3,,1.644
5.003e3,LOCAL,5.003e3,,1.65
5.004e3,LOCAL,5.004e3,,1.646
5.005e3,LOCAL,5.005e3,,1.655
5.006e3,LOCAL,5.006e3,,1.65
5.007e3,LOCAL,5.007e3,,1.65
5.008e3,LOCAL,5.008e3,,1.648
5.009e3,LOCAL,5.009e3,,1.65
5.01e3,LOCAL,5.01e3,,1.651
5.011e3,LOCAL,5.011e3,,1.648
5.012e3,LOCAL,5.012e3,,1.649
5.013e3,LOCAL,5.013e3,,1.65
5.014e3,LOCAL,5.014e3,,1.651
5.015e3,LOCAL,5.015e3,,1.653
5.016e3,LOCAL,5.016e3,,1.656
5.017e3,LOCAL,5.017e3,,1.649
5.018e3,LOCAL,5.018e3,,1.646
5.019e3,LOCAL,5.019e3,,1.65
5.02e3,LOCAL,5.02e3,,1.65
5.021e3,LOCAL,5.021e3,,1.65
5.022e3,LOCAL,5.022e3,,1.652
5.023e3,LOCAL,5.023e3,,1.648
5.024e3,LOCAL,5.024e3,,1.646
5.025e3,LOCAL,5.025e3,,1.658
5.026e3,LOCAL,5.026e3,,1.645
5.027e3,LOCAL,5.027e3,,1.65
5.028e3,LOCAL,5.028e3,,1.65
5.029e3,LOCAL,5.029e3,,1.651
5.03e3,LOCAL,5.03e3,,1.648
5.031e3,LOCAL,5.031e3,,1.651
5.032e3,LOCAL,5.032e3,,1.651
5.033e3,LOCAL,5.033e3,,1.653
5.034e3,LOCAL,5.034e3,,1.653
5.035e3,LOCAL,5.035e3,,1.651
5.036e3,LOCAL,5.036e3,,1.653
5.037e3,LOCAL,5.037e3,,1.652
5.038e3,LOCAL,5.038e3,,1.648
5.039e3,LOCAL,5.039e3,,1.648
5.04e3,LOCAL,5.04e3,,1.647
5.041e3,LOCAL,5.041e3,,1.656
5.042e3,LOCAL,5.042e3,,1.653
5.043e3,LOCAL,5.043e3,,1.648
5.044e3,LOCAL,5.044e3,,1.653
5.045e3,LOCAL,5.045e3,,1.651
5.046e3,LOCAL,5.046e3,,1.651
5.047e3,LOCAL,5.047e3,,1.649
5.048e3,LOCAL,5.048e3,,1.651
5.049e3,LOCAL,5.049e3,,1.649
5.05e3,LOCAL,5.05e3,,1.647
5.051e3,LOCAL,5.051e3,,1.65
5.052e3,LOCAL,5.052e3,,1.651
5.053e3,LOCAL,5.053e3,,1.65
5.054e3,LOCAL,5.054e3,,1.651
5.055e3,LOCAL,5.055e3,,1.649
5.056e3,LOCAL,5.056e3,,1.649
5.057e3,LOCAL,5.057e3,,1.653
5.058e3,LOCAL,5.058e3,,1.651
5.059e3,LOCAL,5.059e3,,1.649
5.06e3,LOCAL,5.06e3,,1.649
5.061e3,LOCAL,5.061e3,,1.646
5.062e3,LOCAL,5.062e3,,1.649
5.063e3,LOCAL,5.063e3,,1.65
5.064e3,LOCAL,5.064e3,,1.65
5.065e3,LOCAL,5.065e3,,1.649
5.066e3,LOCAL,5.066e3,,1.651
5.067e3,LOCAL,5.067e3,,1.651
5.068e3,LOCAL,5.068e3,,1.646
5.069e3,LOCAL,5.069e3,,1.656
5.07e3,LOCAL,5.07e3,,1.655
5.071e3,LOCAL,5.071e3,,1.648
5.072e3,LOCAL,5.072e3,,1.647
5.073e3,LOCAL,5.073e3,,1.646
5.074e3,LOCAL,5.074e3,,1.646
5.075e3,LOCAL,5.075e3,,1.653
5.076e3,LOCAL,5.076e3,,1.649
5.077e3,LOCAL,5.077e3,,1.65
5.078e3,LOCAL,5.078e3,,1.648
5.079e3,LOCAL,5.079e3,,1.649
5.08e3,LOCAL,5.08e3,,1.65
5.081e3,LOCAL,5.081e3,,1.65
5.082e3,LOCAL,5.082e3,,1.648
5.083e3,LOCAL,5.083e3,,1.647
5.084e3,LOCAL,5.084e3,,1.648
5.085e3,LOCAL,5.085e3,,1.645
5.086e3,LOCAL,5.086e3,,1.649
5.087e3,LOCAL,5.087e3,,1.65
5.088e3,LOCAL,5.088e3,,1.649
5.089e3,LOCAL,5.089e3,,1.656
5.09e3,LOCAL,5.09e3,,1.654
5.091e3,LOCAL,5.091e3,,1.647
5.092e3,LOCAL,5.092e3,,1.65
5.093e3,LOCAL,5.093e3,,1.653
5.094e3,LOCAL,5.094e3,,1.648
5.095e3,LOCAL,5.095e3,,1.65
5.096e3,LOCAL,5.096e3,,1.652
5.097e3,LOCAL,5.097e3,,1.648
5.098e3,LOCAL,5.098e3,,1.648
5.099e3,LOCAL,5.099e3,,1.648
5.1e3,LOCAL,5.1e3,,1.643
5.101e3,LOCAL,5.101e3,,1.652
5.102e3,LOCAL,5.102e3,,1.646
5.103e3,LOCAL,5.103e3,,1.649
5.104e3,LOCAL,5.104e3,,1.653
5.105e3,LOCAL,5.105e3,,1.651
5.106e3,LOCAL,5.106e3,,1.649
5.107e3,LOCAL,5.107e3,,1.652
5.108e3,LOCAL,5.108e3,,1.65
5.109e3,LOCAL,5.109e3,,1.645
5.11e3,LOCAL,5.11e3,,1.647
5.111e3,LOCAL,5.111e3,,1.646
5.112e3,LOCAL,5.112e3,,1.654
5.113e3,LOCAL,5.113e3,,1.651
5.114e3,LOCAL,5.114e3,,1.649
5.115e3,LOCAL,5.115e3,,1.65
5.116e3,LOCAL,5.116e3,,1.649
5.117e3,LOCAL,5.117e3,,1.65
5.118e3,LOCAL,5.118e3,,1.654
5.119e3,LOCAL,5.119e3,,1.648
5.12e3,LOCAL,5.12e3,,1.647
5.121e3,LOCAL,5.121e3,,1.647
5.122e3,LOCAL,5.122e3,,1.652
5.123e3,LOCAL,5.123e3,,1.651
5.124e3,LOCAL,5.124e3,,1.648
5.125e3,LOCAL,5.125e3,,1.651
5.126e3,LOCAL,5.126e3,,1.651
5.127e3,LOCAL,5.127e3,,1.651
5.128e3,LOCAL,5.128e3,,1.652
5.129e3,LOCAL,5.129e3,,1.65
5.13e3,LOCAL,5.13e3,,1.655
5.131e3,LOCAL,5.131e3,,1.653
5.132e3,LOCAL,5.132e3,,1.655
5.133e3,LOCAL,5.133e3,,1.657
5.134e3,LOCAL,5.134e3,,1.652
5.135e3,LOCAL,5.135e3,,1.655
5.136e3,LOCAL,5.136e3,,1.65
5.137e3,LOCAL,5.137e3,,1.643
5.138e3,LOCAL,5.138e3,,1.643
5.139e3,LOCAL,5.139e3,,1.649
5.14e3,LOCAL,5.14e3,,1.648
5.141e3,LOCAL,5.141e3,,1.655
5.142e3,LOCAL,5.142e3,,1.65
5.143e3,LOCAL,5.143e3,,1.649
5.144e3,LOCAL,5.144e3,,1.653
5.145e3,LOCAL,5.145e3,,1.648
5.146e3,LOCAL,5.146e3,,1.652
5.147e3,LOCAL,5.147e3,,1.652
5.148e3,LOCAL,5.148e3,,1.649
5.149e3,LOCAL,5.149e3,,1.65
5.15e3,LOCAL,5.15e3,,1.651
5.151e3,LOCAL,5.151e3,,1.648
5.152e3,LOCAL,5.152e3,,1.649
5.153e3,LOCAL,5.153e3,,1.647
5.154e3,LOCAL,5.154e3,,1.653
5.155e3,LOCAL,5.155e3,,1.655
5.156e3,LOCAL,5.156e3,,1.652
5.157e3,LOCAL,5.157e3,,1.653
5.158e3,LOCAL,5.158e3,,1.648
5.159e3,LOCAL,5.159e3,,1.646
5.16e3,LOCAL,5.16e3,,1.654
5.161e3,LOCAL,5.161e3,,1.651
5.162e3,LOCAL,5.162e3,,1.649
5.163e3,LOCAL,5.163e3,,1.654
5.164e3,LOCAL,5.164e3,,1.646
5.165e3,LOCAL,5.165e3,,1.65
5.166e3,LOCAL,5.166e3,,1.644
5.167e3,LOCAL,5.167e3,,1.646
5.168e3,LOCAL,5.168e3,,1.653
5.169e3,LOCAL,5.169e3,,1.647
5.17e3,LOCAL,5.17e3,,1.653
5.171e3,LOCAL,5.171e3,,1.647
5.172e3,LOCAL,5.172e3,,1.648
5.173e3,LOCAL,5.173e3,,1.649
5.174e3,LOCAL,5.174e3,,1.651
5.175e3,LOCAL,5.175e3,,1.651
5.176e3,LOCAL,5.176e3,,1.649
5.177e3,LOCAL,5.177e3,,1.652
5.178e3,LOCAL,5.178e3,,1.649
5.179e3,LOCAL,5.179e3,,1.646
5.18e3,LOCAL,5.18e3,,1.652
5.181e3,LOCAL,5.181e3,,1.653
5.182e3,LOCAL,5.182e3,,1.652
5.183e3,LOCAL,5.183e3,,1.649
5.184e3,LOCAL,5.184e3,,1.652
5.185e3,LOCAL,5.185e3,,1.651
5.186e3,LOCAL,5.186e3,,1.651
5.187e3,LOCAL,5.187e3,,1.65
5.188e3,LOCAL,5.188e3,,1.65
5.189e3,LOCAL,5.189e3,,1.653
5.19e3,LOCAL,5.19e3,,1.649
5.191e3,LOCAL,5.191e3,,1.65
5.192e3,LOCAL,5.192e3,,1.649
5.193e3,LOCAL,5.193e3,,1.651
5.194e3,LOCAL,5.194e3,,1.649
5.195e3,LOCAL,5.195e3,,1.65
5.196e3,LOCAL,5.196e3,,1.649
5.197e3,LOCAL,5.197e3,,1.652
5.198e3,LOCAL,5.198e3,,1.644
5.199e3,LOCAL,5.199e3,,1.65
5.2e3,LOCAL,5.2e3,,1.649
5.201e3,LOCAL,5.201e3,,1.648
5.202e3,LOCAL,5.202e3,,1.649
5.203e3,LOCAL,5.203e3,,1.646
5.204e3,LOCAL,5.204e3,,1.648
5.205e3,LOCAL,5.205e3,,1.652
5.206e3,LOCAL,5.206e3,,1.648
5.207e3,LOCAL,5.207e3,,1.652
5.208e3,LOCAL,5.208e3,,1.647
5.209e3,LOCAL,5.209e3,,1.652
5.21e3,LOCAL,5.21e3,,1.651
5.211e3,LOCAL,5.211e3,,1.652
5.212e3,LOCAL,5.212e3,,1.649
5.213e3,LOCAL,5.213e3,,1.65
5.214e3,LOCAL,5.214e3,,1.649
5.215e3,LOCAL,5.215e3,,1.65
5.216e3,LOCAL,5.216e3,,1.654
5.217e3,LOCAL,5.217e3,,1.653
5.218e3,LOCAL,5.218e3,,1.651
