Point,Corner,mc_iteration,Pass/Fail,Vo
2.06e3,LOCAL,2.06e3,,764e-3
2.061e3,LOCAL,2.061e3,,764.2e-3
2.062e3,LOCAL,2.062e3,,770.9e-3
2.063e3,LOCAL,2.063e3,,763.8e-3
2.064e3,LOCAL,2.064e3,,765.6e-3
2.065e3,LOCAL,2.065e3,,764.3e-3
2.066e3,LOCAL,2.066e3,,769.5e-3
2.067e3,LOCAL,2.067e3,,768e-3
2.068e3,LOCAL,2.068e3,,759.5e-3
2.069e3,LOCAL,2.069e3,,762.7e-3
2.07e3,LOCAL,2.07e3,,767.9e-3
2.071e3,LOCAL,2.071e3,,772.8e-3
2.072e3,LOCAL,2.072e3,,774.6e-3
2.073e3,LOCAL,2.073e3,,766.9e-3
2.074e3,LOCAL,2.074e3,,774.1e-3
2.075e3,LOCAL,2.075e3,,770.5e-3
2.076e3,LOCAL,2.076e3,,768.1e-3
2.077e3,LOCAL,2.077e3,,766.6e-3
2.078e3,LOCAL,2.078e3,,767.7e-3
2.079e3,LOCAL,2.079e3,,764.7e-3
2.08e3,LOCAL,2.08e3,,765.9e-3
2.081e3,LOCAL,2.081e3,,766.5e-3
2.082e3,LOCAL,2.082e3,,767.9e-3
2.083e3,LOCAL,2.083e3,,762.9e-3
2.084e3,LOCAL,2.084e3,,760.4e-3
2.085e3,LOCAL,2.085e3,,768.4e-3
2.086e3,LOCAL,2.086e3,,763.7e-3
2.087e3,LOCAL,2.087e3,,763.3e-3
2.088e3,LOCAL,2.088e3,,768.2e-3
2.089e3,LOCAL,2.089e3,,770e-3
2.09e3,LOCAL,2.09e3,,759.9e-3
2.091e3,LOCAL,2.091e3,,763.2e-3
2.092e3,LOCAL,2.092e3,,763.3e-3
2.093e3,LOCAL,2.093e3,,769.8e-3
2.094e3,LOCAL,2.094e3,,765.1e-3
2.095e3,LOCAL,2.095e3,,775e-3
2.096e3,LOCAL,2.096e3,,766.2e-3
2.097e3,LOCAL,2.097e3,,766.2e-3
2.098e3,LOCAL,2.098e3,,760.9e-3
2.099e3,LOCAL,2.099e3,,766e-3
2.1e3,LOCAL,2.1e3,,757.8e-3
2.101e3,LOCAL,2.101e3,,768.2e-3
2.102e3,LOCAL,2.102e3,,768.3e-3
2.103e3,LOCAL,2.103e3,,768.6e-3
2.104e3,LOCAL,2.104e3,,764.3e-3
2.105e3,LOCAL,2.105e3,,767.9e-3
2.106e3,LOCAL,2.106e3,,775.4e-3
2.107e3,LOCAL,2.107e3,,771e-3
2.108e3,LOCAL,2.108e3,,769.3e-3
2.109e3,LOCAL,2.109e3,,762.4e-3
2.11e3,LOCAL,2.11e3,,769.6e-3
2.111e3,LOCAL,2.111e3,,769.7e-3
2.112e3,LOCAL,2.112e3,,769.1e-3
2.113e3,LOCAL,2.113e3,,765.4e-3
2.114e3,LOCAL,2.114e3,,771.6e-3
2.115e3,LOCAL,2.115e3,,768.4e-3
2.116e3,LOCAL,2.116e3,,761.2e-3
2.117e3,LOCAL,2.117e3,,766.9e-3
2.118e3,LOCAL,2.118e3,,767.6e-3
2.119e3,LOCAL,2.119e3,,764.7e-3
2.12e3,LOCAL,2.12e3,,768.2e-3
2.121e3,LOCAL,2.121e3,,765.5e-3
2.122e3,LOCAL,2.122e3,,765.6e-3
2.123e3,LOCAL,2.123e3,,762.9e-3
2.124e3,LOCAL,2.124e3,,770e-3
2.125e3,LOCAL,2.125e3,,763.8e-3
2.126e3,LOCAL,2.126e3,,769.8e-3
2.127e3,LOCAL,2.127e3,,771.9e-3
2.128e3,LOCAL,2.128e3,,772.3e-3
2.129e3,LOCAL,2.129e3,,763.1e-3
2.13e3,LOCAL,2.13e3,,762.1e-3
2.131e3,LOCAL,2.131e3,,765.9e-3
2.132e3,LOCAL,2.132e3,,767e-3
2.133e3,LOCAL,2.133e3,,771.9e-3
2.134e3,LOCAL,2.134e3,,769.1e-3
2.135e3,LOCAL,2.135e3,,756.3e-3
2.136e3,LOCAL,2.136e3,,771.9e-3
2.137e3,LOCAL,2.137e3,,770.5e-3
2.138e3,LOCAL,2.138e3,,764.9e-3
2.139e3,LOCAL,2.139e3,,766.2e-3
2.14e3,LOCAL,2.14e3,,767.1e-3
2.141e3,LOCAL,2.141e3,,760.6e-3
2.142e3,LOCAL,2.142e3,,762.6e-3
2.143e3,LOCAL,2.143e3,,764.7e-3
2.144e3,LOCAL,2.144e3,,765.6e-3
2.145e3,LOCAL,2.145e3,,770e-3
2.146e3,LOCAL,2.146e3,,766.3e-3
2.147e3,LOCAL,2.147e3,,767.8e-3
2.148e3,LOCAL,2.148e3,,767e-3
2.149e3,LOCAL,2.149e3,,773.4e-3
2.15e3,LOCAL,2.15e3,,769.2e-3
2.151e3,LOCAL,2.151e3,,770.3e-3
2.152e3,LOCAL,2.152e3,,762e-3
2.153e3,LOCAL,2.153e3,,768e-3
2.154e3,LOCAL,2.154e3,,763.8e-3
2.155e3,LOCAL,2.155e3,,766.2e-3
2.156e3,LOCAL,2.156e3,,764.4e-3
2.157e3,LOCAL,2.157e3,,771.5e-3
2.158e3,LOCAL,2.158e3,,765.6e-3
2.159e3,LOCAL,2.159e3,,765.7e-3
2.16e3,LOCAL,2.16e3,,773e-3
2.161e3,LOCAL,2.161e3,,760.8e-3
2.162e3,LOCAL,2.162e3,,767.7e-3
2.163e3,LOCAL,2.163e3,,767.7e-3
2.164e3,LOCAL,2.164e3,,766.3e-3
2.165e3,LOCAL,2.165e3,,778.4e-3
2.166e3,LOCAL,2.166e3,,772.1e-3
2.167e3,LOCAL,2.167e3,,769.4e-3
2.168e3,LOCAL,2.168e3,,762.8e-3
2.169e3,LOCAL,2.169e3,,765.3e-3
2.17e3,LOCAL,2.17e3,,763.1e-3
2.171e3,LOCAL,2.171e3,,755.5e-3
2.172e3,LOCAL,2.172e3,,766.1e-3
2.173e3,LOCAL,2.173e3,,764.5e-3
2.174e3,LOCAL,2.174e3,,766.9e-3
2.175e3,LOCAL,2.175e3,,773e-3
2.176e3,LOCAL,2.176e3,,774e-3
2.177e3,LOCAL,2.177e3,,769.2e-3
2.178e3,LOCAL,2.178e3,,768.6e-3
2.179e3,LOCAL,2.179e3,,768.8e-3
2.18e3,LOCAL,2.18e3,,771.3e-3
2.181e3,LOCAL,2.181e3,,769.7e-3
2.182e3,LOCAL,2.182e3,,762.1e-3
2.183e3,LOCAL,2.183e3,,774.5e-3
2.184e3,LOCAL,2.184e3,,766.8e-3
2.185e3,LOCAL,2.185e3,,766.8e-3
2.186e3,LOCAL,2.186e3,,774.9e-3
2.187e3,LOCAL,2.187e3,,757.7e-3
2.188e3,LOCAL,2.188e3,,768e-3
2.189e3,LOCAL,2.189e3,,764.1e-3
2.19e3,LOCAL,2.19e3,,770.3e-3
2.191e3,LOCAL,2.191e3,,769.4e-3
2.192e3,LOCAL,2.192e3,,770.4e-3
2.193e3,LOCAL,2.193e3,,761.5e-3
2.194e3,LOCAL,2.194e3,,771.8e-3
2.195e3,LOCAL,2.195e3,,765.3e-3
2.196e3,LOCAL,2.196e3,,766.6e-3
2.197e3,LOCAL,2.197e3,,765.9e-3
2.198e3,LOCAL,2.198e3,,768.5e-3
2.199e3,LOCAL,2.199e3,,768.4e-3
2.2e3,LOCAL,2.2e3,,765.4e-3
2.201e3,LOCAL,2.201e3,,774.1e-3
2.202e3,LOCAL,2.202e3,,764.1e-3
2.203e3,LOCAL,2.203e3,,763.1e-3
2.204e3,LOCAL,2.204e3,,760.5e-3
2.205e3,LOCAL,2.205e3,,762.9e-3
2.206e3,LOCAL,2.206e3,,771.2e-3
2.207e3,LOCAL,2.207e3,,765.4e-3
2.208e3,LOCAL,2.208e3,,768.2e-3
2.209e3,LOCAL,2.209e3,,757.6e-3
2.21e3,LOCAL,2.21e3,,762.6e-3
2.211e3,LOCAL,2.211e3,,759.3e-3
2.212e3,LOCAL,2.212e3,,775.1e-3
2.213e3,LOCAL,2.213e3,,775.4e-3
2.214e3,LOCAL,2.214e3,,773e-3
2.215e3,LOCAL,2.215e3,,771.3e-3
2.216e3,LOCAL,2.216e3,,765.7e-3
2.217e3,LOCAL,2.217e3,,776e-3
2.218e3,LOCAL,2.218e3,,762.7e-3
2.219e3,LOCAL,2.219e3,,767e-3
2.22e3,LOCAL,2.22e3,,770.1e-3
2.221e3,LOCAL,2.221e3,,767.9e-3
2.222e3,LOCAL,2.222e3,,767.1e-3
2.223e3,LOCAL,2.223e3,,766.8e-3
2.224e3,LOCAL,2.224e3,,764.2e-3
2.225e3,LOCAL,2.225e3,,761.9e-3
2.226e3,LOCAL,2.226e3,,766.7e-3
2.227e3,LOCAL,2.227e3,,767.2e-3
2.228e3,LOCAL,2.228e3,,766.6e-3
2.229e3,LOCAL,2.229e3,,763.4e-3
2.23e3,LOCAL,2.23e3,,764.3e-3
2.231e3,LOCAL,2.231e3,,753.9e-3
2.232e3,LOCAL,2.232e3,,764.5e-3
2.233e3,LOCAL,2.233e3,,767.2e-3
2.234e3,LOCAL,2.234e3,,766.2e-3
2.235e3,LOCAL,2.235e3,,768.6e-3
2.236e3,LOCAL,2.236e3,,762.9e-3
2.237e3,LOCAL,2.237e3,,763.9e-3
2.238e3,LOCAL,2.238e3,,764.7e-3
2.239e3,LOCAL,2.239e3,,765.4e-3
2.24e3,LOCAL,2.24e3,,765e-3
2.241e3,LOCAL,2.241e3,,767e-3
2.242e3,LOCAL,2.242e3,,769.9e-3
2.243e3,LOCAL,2.243e3,,768e-3
2.244e3,LOCAL,2.244e3,,766.1e-3
2.245e3,LOCAL,2.245e3,,768.7e-3
2.246e3,LOCAL,2.246e3,,760.1e-3
2.247e3,LOCAL,2.247e3,,763.5e-3
2.248e3,LOCAL,2.248e3,,763.1e-3
2.249e3,LOCAL,2.249e3,,762.6e-3
2.25e3,LOCAL,2.25e3,,764.4e-3
2.251e3,LOCAL,2.251e3,,767.7e-3
2.252e3,LOCAL,2.252e3,,767.9e-3
2.253e3,LOCAL,2.253e3,,769.7e-3
2.254e3,LOCAL,2.254e3,,776.8e-3
2.255e3,LOCAL,2.255e3,,773.6e-3
2.256e3,LOCAL,2.256e3,,761.2e-3
2.257e3,LOCAL,2.257e3,,765.1e-3
2.258e3,LOCAL,2.258e3,,763.6e-3
2.259e3,LOCAL,2.259e3,,770.1e-3
2.26e3,LOCAL,2.26e3,,763.8e-3
2.261e3,LOCAL,2.261e3,,761.1e-3
2.262e3,LOCAL,2.262e3,,759.7e-3
2.263e3,LOCAL,2.263e3,,777.9e-3
2.264e3,LOCAL,2.264e3,,764.9e-3
2.265e3,LOCAL,2.265e3,,770e-3
2.266e3,LOCAL,2.266e3,,767e-3
2.267e3,LOCAL,2.267e3,,770.4e-3
2.268e3,LOCAL,2.268e3,,764.7e-3
2.269e3,LOCAL,2.269e3,,761.5e-3
2.27e3,LOCAL,2.27e3,,769.5e-3
2.271e3,LOCAL,2.271e3,,762.6e-3
2.272e3,LOCAL,2.272e3,,768.9e-3
2.273e3,LOCAL,2.273e3,,765.4e-3
2.274e3,LOCAL,2.274e3,,761.6e-3
2.275e3,LOCAL,2.275e3,,775e-3
2.276e3,LOCAL,2.276e3,,769.6e-3
2.277e3,LOCAL,2.277e3,,777.9e-3
2.278e3,LOCAL,2.278e3,,774.1e-3
2.279e3,LOCAL,2.279e3,,768.3e-3
2.28e3,LOCAL,2.28e3,,767.4e-3
2.281e3,LOCAL,2.281e3,,760.8e-3
2.282e3,LOCAL,2.282e3,,773.8e-3
2.283e3,LOCAL,2.283e3,,769.2e-3
2.284e3,LOCAL,2.284e3,,773.4e-3
2.285e3,LOCAL,2.285e3,,773.8e-3
2.286e3,LOCAL,2.286e3,,767.6e-3
2.287e3,LOCAL,2.287e3,,769.1e-3
2.288e3,LOCAL,2.288e3,,765.2e-3
2.289e3,LOCAL,2.289e3,,762.9e-3
2.29e3,LOCAL,2.29e3,,767.7e-3
2.291e3,LOCAL,2.291e3,,762.4e-3
2.292e3,LOCAL,2.292e3,,763.4e-3
2.293e3,LOCAL,2.293e3,,761.8e-3
2.294e3,LOCAL,2.294e3,,764.5e-3
2.295e3,LOCAL,2.295e3,,766.9e-3
2.296e3,LOCAL,2.296e3,,766.6e-3
2.297e3,LOCAL,2.297e3,,768.1e-3
2.298e3,LOCAL,2.298e3,,770.7e-3
2.299e3,LOCAL,2.299e3,,770.3e-3
2.3e3,LOCAL,2.3e3,,767.8e-3
2.301e3,LOCAL,2.301e3,,763.6e-3
2.302e3,LOCAL,2.302e3,,767.7e-3
2.303e3,LOCAL,2.303e3,,772.8e-3
2.304e3,LOCAL,2.304e3,,772.7e-3
2.305e3,LOCAL,2.305e3,,765.6e-3
2.306e3,LOCAL,2.306e3,,764e-3
2.307e3,LOCAL,2.307e3,,763.4e-3
2.308e3,LOCAL,2.308e3,,770e-3
2.309e3,LOCAL,2.309e3,,768.1e-3
2.31e3,LOCAL,2.31e3,,768.8e-3
2.311e3,LOCAL,2.311e3,,763.9e-3
2.312e3,LOCAL,2.312e3,,774.9e-3
2.313e3,LOCAL,2.313e3,,758.6e-3
2.314e3,LOCAL,2.314e3,,765.1e-3
2.315e3,LOCAL,2.315e3,,770e-3
2.316e3,LOCAL,2.316e3,,772.3e-3
2.317e3,LOCAL,2.317e3,,763.5e-3
2.318e3,LOCAL,2.318e3,,769.3e-3
2.319e3,LOCAL,2.319e3,,771.1e-3
2.32e3,LOCAL,2.32e3,,762.3e-3
2.321e3,LOCAL,2.321e3,,771.6e-3
2.322e3,LOCAL,2.322e3,,764.1e-3
2.323e3,LOCAL,2.323e3,,763.3e-3
2.324e3,LOCAL,2.324e3,,764.3e-3
2.325e3,LOCAL,2.325e3,,767.4e-3
2.326e3,LOCAL,2.326e3,,768.1e-3
2.327e3,LOCAL,2.327e3,,764.3e-3
2.328e3,LOCAL,2.328e3,,767e-3
2.329e3,LOCAL,2.329e3,,761.7e-3
2.33e3,LOCAL,2.33e3,,769.8e-3
2.331e3,LOCAL,2.331e3,,757.2e-3
2.332e3,LOCAL,2.332e3,,765.6e-3
2.333e3,LOCAL,2.333e3,,769.7e-3
2.334e3,LOCAL,2.334e3,,766.8e-3
2.335e3,LOCAL,2.335e3,,764.7e-3
2.336e3,LOCAL,2.336e3,,763.2e-3
2.337e3,LOCAL,2.337e3,,779.1e-3
2.338e3,LOCAL,2.338e3,,769.2e-3
2.339e3,LOCAL,2.339e3,,764.4e-3
2.34e3,LOCAL,2.34e3,,773.6e-3
2.341e3,LOCAL,2.341e3,,767.5e-3
2.342e3,LOCAL,2.342e3,,768.1e-3
2.343e3,LOCAL,2.343e3,,762e-3
2.344e3,LOCAL,2.344e3,,771.5e-3
2.345e3,LOCAL,2.345e3,,771.8e-3
2.346e3,LOCAL,2.346e3,,772.2e-3
2.347e3,LOCAL,2.347e3,,769.7e-3
2.348e3,LOCAL,2.348e3,,762.1e-3
2.349e3,LOCAL,2.349e3,,764.4e-3
2.35e3,LOCAL,2.35e3,,767.3e-3
2.351e3,LOCAL,2.351e3,,766.4e-3
2.352e3,LOCAL,2.352e3,,763.6e-3
2.353e3,LOCAL,2.353e3,,770.2e-3
2.354e3,LOCAL,2.354e3,,767.7e-3
2.355e3,LOCAL,2.355e3,,771.9e-3
2.356e3,LOCAL,2.356e3,,765.5e-3
2.357e3,LOCAL,2.357e3,,764.7e-3
2.358e3,LOCAL,2.358e3,,766e-3
2.359e3,LOCAL,2.359e3,,768.5e-3
2.36e3,LOCAL,2.36e3,,767.8e-3
2.361e3,LOCAL,2.361e3,,768.2e-3
2.362e3,LOCAL,2.362e3,,771.9e-3
2.363e3,LOCAL,2.363e3,,776.4e-3
2.364e3,LOCAL,2.364e3,,770.4e-3
2.365e3,LOCAL,2.365e3,,767.3e-3
2.366e3,LOCAL,2.366e3,,766.3e-3
2.367e3,LOCAL,2.367e3,,775.2e-3
2.368e3,LOCAL,2.368e3,,760.9e-3
2.369e3,LOCAL,2.369e3,,767.1e-3
2.37e3,LOCAL,2.37e3,,774e-3
2.371e3,LOCAL,2.371e3,,769.6e-3
2.372e3,LOCAL,2.372e3,,770.9e-3
2.373e3,LOCAL,2.373e3,,767.9e-3
2.374e3,LOCAL,2.374e3,,764e-3
2.375e3,LOCAL,2.375e3,,765e-3
2.376e3,LOCAL,2.376e3,,770.5e-3
2.377e3,LOCAL,2.377e3,,764.8e-3
2.378e3,LOCAL,2.378e3,,768.7e-3
2.379e3,LOCAL,2.379e3,,773.9e-3
2.38e3,LOCAL,2.38e3,,760.6e-3
2.381e3,LOCAL,2.381e3,,761.5e-3
2.382e3,LOCAL,2.382e3,,774.9e-3
2.383e3,LOCAL,2.383e3,,773.5e-3
2.384e3,LOCAL,2.384e3,,766.1e-3
2.385e3,LOCAL,2.385e3,,771.4e-3
2.386e3,LOCAL,2.386e3,,770.3e-3
2.387e3,LOCAL,2.387e3,,763.4e-3
2.388e3,LOCAL,2.388e3,,768.6e-3
2.389e3,LOCAL,2.389e3,,771.7e-3
2.39e3,LOCAL,2.39e3,,764.6e-3
2.391e3,LOCAL,2.391e3,,764.4e-3
2.392e3,LOCAL,2.392e3,,770.9e-3
2.393e3,LOCAL,2.393e3,,768.4e-3
2.394e3,LOCAL,2.394e3,,770.3e-3
2.395e3,LOCAL,2.395e3,,763.3e-3
2.396e3,LOCAL,2.396e3,,765e-3
2.397e3,LOCAL,2.397e3,,770.4e-3
2.398e3,LOCAL,2.398e3,,767.7e-3
2.399e3,LOCAL,2.399e3,,764.6e-3
2.4e3,LOCAL,2.4e3,,772.1e-3
2.401e3,LOCAL,2.401e3,,766e-3
2.402e3,LOCAL,2.402e3,,769.2e-3
2.403e3,LOCAL,2.403e3,,775.4e-3
2.404e3,LOCAL,2.404e3,,761.3e-3
2.405e3,LOCAL,2.405e3,,766.7e-3
2.406e3,LOCAL,2.406e3,,772.9e-3
2.407e3,LOCAL,2.407e3,,766.2e-3
2.408e3,LOCAL,2.408e3,,768e-3
2.409e3,LOCAL,2.409e3,,765.3e-3
2.41e3,LOCAL,2.41e3,,756.6e-3
2.411e3,LOCAL,2.411e3,,761.2e-3
2.412e3,LOCAL,2.412e3,,768.9e-3
2.413e3,LOCAL,2.413e3,,768.5e-3
2.414e3,LOCAL,2.414e3,,773.5e-3
2.415e3,LOCAL,2.415e3,,768.8e-3
2.416e3,LOCAL,2.416e3,,772.2e-3
2.417e3,LOCAL,2.417e3,,772.4e-3
2.418e3,LOCAL,2.418e3,,763.5e-3
2.419e3,LOCAL,2.419e3,,769.1e-3
2.42e3,LOCAL,2.42e3,,764.3e-3
2.421e3,LOCAL,2.421e3,,768.2e-3
2.422e3,LOCAL,2.422e3,,760.2e-3
2.423e3,LOCAL,2.423e3,,767.5e-3
2.424e3,LOCAL,2.424e3,,773.2e-3
2.425e3,LOCAL,2.425e3,,770.3e-3
2.426e3,LOCAL,2.426e3,,759.2e-3
2.427e3,LOCAL,2.427e3,,773.4e-3
2.428e3,LOCAL,2.428e3,,765.5e-3
2.429e3,LOCAL,2.429e3,,767.6e-3
2.43e3,LOCAL,2.43e3,,766.4e-3
2.431e3,LOCAL,2.431e3,,762.3e-3
2.432e3,LOCAL,2.432e3,,770.7e-3
2.433e3,LOCAL,2.433e3,,767.6e-3
2.434e3,LOCAL,2.434e3,,764e-3
2.435e3,LOCAL,2.435e3,,772.9e-3
2.436e3,LOCAL,2.436e3,,775.9e-3
2.437e3,LOCAL,2.437e3,,775.6e-3
2.438e3,LOCAL,2.438e3,,767.8e-3
2.439e3,LOCAL,2.439e3,,768.4e-3
2.44e3,LOCAL,2.44e3,,764.3e-3
2.441e3,LOCAL,2.441e3,,766.7e-3
2.442e3,LOCAL,2.442e3,,764e-3
2.443e3,LOCAL,2.443e3,,771.7e-3
2.444e3,LOCAL,2.444e3,,757.9e-3
2.445e3,LOCAL,2.445e3,,771.6e-3
2.446e3,LOCAL,2.446e3,,765.6e-3
2.447e3,LOCAL,2.447e3,,762.2e-3
2.448e3,LOCAL,2.448e3,,765.2e-3
2.449e3,LOCAL,2.449e3,,772.9e-3
2.45e3,LOCAL,2.45e3,,772.3e-3
2.451e3,LOCAL,2.451e3,,772.1e-3
2.452e3,LOCAL,2.452e3,,768.9e-3
2.453e3,LOCAL,2.453e3,,769.4e-3
2.454e3,LOCAL,2.454e3,,770.6e-3
2.455e3,LOCAL,2.455e3,,764e-3
2.456e3,LOCAL,2.456e3,,762.5e-3
2.457e3,LOCAL,2.457e3,,766.5e-3
2.458e3,LOCAL,2.458e3,,760.3e-3
2.459e3,LOCAL,2.459e3,,767.5e-3
2.46e3,LOCAL,2.46e3,,767.9e-3
2.461e3,LOCAL,2.461e3,,760.7e-3
2.462e3,LOCAL,2.462e3,,759.5e-3
2.463e3,LOCAL,2.463e3,,766e-3
2.464e3,LOCAL,2.464e3,,760.4e-3
2.465e3,LOCAL,2.465e3,,767.1e-3
2.466e3,LOCAL,2.466e3,,778.8e-3
2.467e3,LOCAL,2.467e3,,773.2e-3
2.468e3,LOCAL,2.468e3,,759.6e-3
2.469e3,LOCAL,2.469e3,,769.4e-3
2.47e3,LOCAL,2.47e3,,761.1e-3
2.471e3,LOCAL,2.471e3,,766.4e-3
2.472e3,LOCAL,2.472e3,,767.5e-3
2.473e3,LOCAL,2.473e3,,769.9e-3
2.474e3,LOCAL,2.474e3,,769.3e-3
2.475e3,LOCAL,2.475e3,,763.7e-3
2.476e3,LOCAL,2.476e3,,767.4e-3
2.477e3,LOCAL,2.477e3,,769.6e-3
2.478e3,LOCAL,2.478e3,,765.4e-3
2.479e3,LOCAL,2.479e3,,772.7e-3
2.48e3,LOCAL,2.48e3,,764.9e-3
2.481e3,LOCAL,2.481e3,,776.5e-3
2.482e3,LOCAL,2.482e3,,767.5e-3
2.483e3,LOCAL,2.483e3,,771.2e-3
2.484e3,LOCAL,2.484e3,,755.8e-3
2.485e3,LOCAL,2.485e3,,772.9e-3
2.486e3,LOCAL,2.486e3,,768.6e-3
2.487e3,LOCAL,2.487e3,,764e-3
2.488e3,LOCAL,2.488e3,,766.8e-3
2.489e3,LOCAL,2.489e3,,770.9e-3
2.49e3,LOCAL,2.49e3,,767.7e-3
2.491e3,LOCAL,2.491e3,,770.6e-3
2.492e3,LOCAL,2.492e3,,759.8e-3
2.493e3,LOCAL,2.493e3,,768.2e-3
2.494e3,LOCAL,2.494e3,,765.4e-3
2.495e3,LOCAL,2.495e3,,774.5e-3
2.496e3,LOCAL,2.496e3,,772.1e-3
2.497e3,LOCAL,2.497e3,,767.9e-3
2.498e3,LOCAL,2.498e3,,771e-3
2.499e3,LOCAL,2.499e3,,768.5e-3
2.5e3,LOCAL,2.5e3,,757.9e-3
2.501e3,LOCAL,2.501e3,,759.7e-3
2.502e3,LOCAL,2.502e3,,771.3e-3
2.503e3,LOCAL,2.503e3,,769.2e-3
2.504e3,LOCAL,2.504e3,,770.4e-3
2.505e3,LOCAL,2.505e3,,768.2e-3
2.506e3,LOCAL,2.506e3,,770.3e-3
2.507e3,LOCAL,2.507e3,,762.1e-3
2.508e3,LOCAL,2.508e3,,766e-3
2.509e3,LOCAL,2.509e3,,767.9e-3
2.51e3,LOCAL,2.51e3,,767.2e-3
2.511e3,LOCAL,2.511e3,,766.2e-3
2.512e3,LOCAL,2.512e3,,768.9e-3
2.513e3,LOCAL,2.513e3,,767.3e-3
2.514e3,LOCAL,2.514e3,,765.2e-3
2.515e3,LOCAL,2.515e3,,772.2e-3
2.516e3,LOCAL,2.516e3,,779.7e-3
2.517e3,LOCAL,2.517e3,,771.3e-3
2.518e3,LOCAL,2.518e3,,770.8e-3
2.519e3,LOCAL,2.519e3,,763.2e-3
2.52e3,LOCAL,2.52e3,,757.2e-3
2.521e3,LOCAL,2.521e3,,767.2e-3
2.522e3,LOCAL,2.522e3,,770e-3
2.523e3,LOCAL,2.523e3,,765.2e-3
2.524e3,LOCAL,2.524e3,,766.8e-3
2.525e3,LOCAL,2.525e3,,766e-3
2.526e3,LOCAL,2.526e3,,765.6e-3
2.527e3,LOCAL,2.527e3,,772.1e-3
2.528e3,LOCAL,2.528e3,,776.2e-3
2.529e3,LOCAL,2.529e3,,767.2e-3
2.53e3,LOCAL,2.53e3,,768.6e-3
2.531e3,LOCAL,2.531e3,,772.8e-3
2.532e3,LOCAL,2.532e3,,757.1e-3
2.533e3,LOCAL,2.533e3,,765.5e-3
2.534e3,LOCAL,2.534e3,,768.1e-3
2.535e3,LOCAL,2.535e3,,769.4e-3
2.536e3,LOCAL,2.536e3,,768.3e-3
2.537e3,LOCAL,2.537e3,,770.3e-3
2.538e3,LOCAL,2.538e3,,777.8e-3
2.539e3,LOCAL,2.539e3,,769.4e-3
2.54e3,LOCAL,2.54e3,,769.3e-3
2.541e3,LOCAL,2.541e3,,765.1e-3
2.542e3,LOCAL,2.542e3,,768.2e-3
2.543e3,LOCAL,2.543e3,,768.7e-3
2.544e3,LOCAL,2.544e3,,757.8e-3
2.545e3,LOCAL,2.545e3,,770.2e-3
2.546e3,LOCAL,2.546e3,,757.6e-3
2.547e3,LOCAL,2.547e3,,767e-3
2.548e3,LOCAL,2.548e3,,775.6e-3
2.549e3,LOCAL,2.549e3,,766.9e-3
2.55e3,LOCAL,2.55e3,,767e-3
2.551e3,LOCAL,2.551e3,,764.2e-3
2.552e3,LOCAL,2.552e3,,769.8e-3
2.553e3,LOCAL,2.553e3,,765.6e-3
2.554e3,LOCAL,2.554e3,,766.6e-3
2.555e3,LOCAL,2.555e3,,769.4e-3
2.556e3,LOCAL,2.556e3,,765.1e-3
2.557e3,LOCAL,2.557e3,,774.6e-3
2.558e3,LOCAL,2.558e3,,765.5e-3
2.559e3,LOCAL,2.559e3,,765.8e-3
2.56e3,LOCAL,2.56e3,,771.9e-3
2.561e3,LOCAL,2.561e3,,764.4e-3
2.562e3,LOCAL,2.562e3,,770.2e-3
2.563e3,LOCAL,2.563e3,,773.7e-3
2.564e3,LOCAL,2.564e3,,768.3e-3
2.565e3,LOCAL,2.565e3,,760.7e-3
2.566e3,LOCAL,2.566e3,,766.6e-3
2.567e3,LOCAL,2.567e3,,769.1e-3
2.568e3,LOCAL,2.568e3,,760.6e-3
2.569e3,LOCAL,2.569e3,,767.9e-3
2.57e3,LOCAL,2.57e3,,766.2e-3
2.571e3,LOCAL,2.571e3,,763.4e-3
2.572e3,LOCAL,2.572e3,,762.1e-3
2.573e3,LOCAL,2.573e3,,768e-3
2.574e3,LOCAL,2.574e3,,757.1e-3
2.575e3,LOCAL,2.575e3,,770.8e-3
2.576e3,LOCAL,2.576e3,,766.9e-3
2.577e3,LOCAL,2.577e3,,766e-3
2.578e3,LOCAL,2.578e3,,762.5e-3
2.579e3,LOCAL,2.579e3,,764.1e-3
2.58e3,LOCAL,2.58e3,,757.1e-3
2.581e3,LOCAL,2.581e3,,764.9e-3
2.582e3,LOCAL,2.582e3,,768.3e-3
2.583e3,LOCAL,2.583e3,,771e-3
2.584e3,LOCAL,2.584e3,,767.3e-3
2.585e3,LOCAL,2.585e3,,767.4e-3
2.586e3,LOCAL,2.586e3,,773.4e-3
2.587e3,LOCAL,2.587e3,,770.5e-3
2.588e3,LOCAL,2.588e3,,770e-3
2.589e3,LOCAL,2.589e3,,765.5e-3
2.59e3,LOCAL,2.59e3,,775.6e-3
2.591e3,LOCAL,2.591e3,,778.2e-3
2.592e3,LOCAL,2.592e3,,768.6e-3
2.593e3,LOCAL,2.593e3,,763.5e-3
2.594e3,LOCAL,2.594e3,,765.8e-3
2.595e3,LOCAL,2.595e3,,767.3e-3
2.596e3,LOCAL,2.596e3,,760.8e-3
2.597e3,LOCAL,2.597e3,,771.8e-3
2.598e3,LOCAL,2.598e3,,768.8e-3
2.599e3,LOCAL,2.599e3,,767.6e-3
2.6e3,LOCAL,2.6e3,,774.3e-3
