Point,Corner,mc_iteration,Pass/Fail,Vo
263,GLOBAL_LOCAL,263,,772.8e-3
264,GLOBAL_LOCAL,264,,740.6e-3
265,GLOBAL_LOCAL,265,,764.8e-3
266,GLOBAL_LOCAL,266,,785.7e-3
267,GLOBAL_LOCAL,267,,784e-3
268,GLOBAL_LOCAL,268,,744.6e-3
269,GLOBAL_LOCAL,269,,731.4e-3
270,GLOBAL_LOCAL,270,,787.3e-3
271,GLOBAL_LOCAL,271,,755.6e-3
272,GLOBAL_LOCAL,272,,765.4e-3
273,GLOBAL_LOCAL,273,,761.9e-3
274,GLOBAL_LOCAL,274,,767.6e-3
275,GLOBAL_LOCAL,275,,778.3e-3
276,GLOBAL_LOCAL,276,,775.8e-3
277,GLOBAL_LOCAL,277,,755.7e-3
278,GLOBAL_LOCAL,278,,757.5e-3
279,GLOBAL_LOCAL,279,,744.8e-3
280,GLOBAL_LOCAL,280,,759.3e-3
281,GLOBAL_LOCAL,281,,763.8e-3
282,GLOBAL_LOCAL,282,,807.1e-3
283,GLOBAL_LOCAL,283,,760.8e-3
284,GLOBAL_LOCAL,284,,744.3e-3
285,GLOBAL_LOCAL,285,,746.3e-3
286,GLOBAL_LOCAL,286,,771.5e-3
287,GLOBAL_LOCAL,287,,760.4e-3
288,GLOBAL_LOCAL,288,,770.7e-3
289,GLOBAL_LOCAL,289,,794.2e-3
290,GLOBAL_LOCAL,290,,795.4e-3
291,GLOBAL_LOCAL,291,,776e-3
292,GLOBAL_LOCAL,292,,789.7e-3
293,GLOBAL_LOCAL,293,,746.9e-3
294,GLOBAL_LOCAL,294,,762.4e-3
295,GLOBAL_LOCAL,295,,783.5e-3
296,GLOBAL_LOCAL,296,,766.2e-3
297,GLOBAL_LOCAL,297,,775.5e-3
298,GLOBAL_LOCAL,298,,750.5e-3
299,GLOBAL_LOCAL,299,,781.3e-3
300,GLOBAL_LOCAL,300,,763.7e-3
301,GLOBAL_LOCAL,301,,754.2e-3
302,GLOBAL_LOCAL,302,,772e-3
303,GLOBAL_LOCAL,303,,751.2e-3
304,GLOBAL_LOCAL,304,,757.7e-3
305,GLOBAL_LOCAL,305,,753.4e-3
306,GLOBAL_LOCAL,306,,764.7e-3
307,GLOBAL_LOCAL,307,,782.5e-3
308,GLOBAL_LOCAL,308,,749.1e-3
309,GLOBAL_LOCAL,309,,756e-3
310,GLOBAL_LOCAL,310,,777.4e-3
311,GLOBAL_LOCAL,311,,780.5e-3
312,GLOBAL_LOCAL,312,,775.1e-3
313,GLOBAL_LOCAL,313,,789.2e-3
314,GLOBAL_LOCAL,314,,770.4e-3
315,GLOBAL_LOCAL,315,,799.5e-3
316,GLOBAL_LOCAL,316,,744.5e-3
317,GLOBAL_LOCAL,317,,776.2e-3
318,GLOBAL_LOCAL,318,,749.7e-3
319,GLOBAL_LOCAL,319,,764.7e-3
320,GLOBAL_LOCAL,320,,743.1e-3
